county_id,year,first_treat_year,treated,post,did,region,size_group,ln_tfp,ln_patent,ln_export,ln_gdp,ln_population,ln_fiscal,gov_ratio,urban_ratio
141,2010,2015,1,0,0,Central,Large,2.8029,1.1942,3.042,8.8898,5.3183,7.118,0.1952,0.4616
141,2011,2015,1,0,0,Central,Large,2.7703,1.3818,3.438,8.8956,5.2964,7.2295,0.171,0.4695
141,2012,2015,1,0,0,Central,Large,2.8532,1.3659,3.1185,8.9164,5.3351,7.3194,0.1886,0.4933
141,2013,2015,1,0,0,Central,Large,2.9484,1.4998,2.9723,9.0189,5.3151,7.2248,0.1586,0.4984
141,2014,2015,1,0,0,Central,Large,2.9766,1.6034,3.1056,9.0597,5.3454,7.4145,0.1515,0.4966
141,2015,2015,1,1,1,Central,Large,3.1237,1.6842,3.14,9.154,5.3172,7.3854,0.1732,0.5109
141,2016,2015,1,1,1,Central,Large,3.063,1.6657,3.3931,9.1557,5.3172,7.5446,0.1715,0.5138
141,2017,2015,1,1,1,Central,Large,3.1348,1.7367,3.359,9.1201,5.3318,7.4793,0.1967,0.5132
141,2018,2015,1,1,1,Central,Large,3.2177,1.8913,3.4888,9.1345,5.312,7.6021,0.1767,0.5609
142,2010,2015,1,0,0,West,Large,2.7199,1.241,3.0753,8.7599,5.3146,7.1305,0.1527,0.496
142,2011,2015,1,0,0,West,Large,2.7878,1.291,3.2692,8.8755,5.2704,7.2395,0.1922,0.4815
142,2012,2015,1,0,0,West,Large,2.7761,1.3161,3.2027,8.8397,5.3041,7.2121,0.1958,0.4836
142,2013,2015,1,0,0,West,Large,2.7848,1.386,3.0057,8.8331,5.3097,7.2056,0.1835,0.5205
142,2014,2015,1,0,0,West,Large,2.8241,1.5264,3.1975,8.9209,5.2669,7.3629,0.1829,0.5094
142,2015,2015,1,1,1,West,Large,2.9121,1.4718,3.4384,8.9467,5.2856,7.3748,0.1523,0.5005
142,2016,2015,1,1,1,West,Large,2.9799,1.7023,3.1999,8.9967,5.2827,7.4434,0.169,0.5129
142,2017,2015,1,1,1,West,Large,2.9682,1.7767,3.3702,9.0797,5.291,7.4846,0.1763,0.5327
142,2018,2015,1,1,1,West,Large,3.0861,1.6946,3.4035,9.117,5.2896,7.5933,0.1549,0.564
143,2010,2015,1,0,0,Central,Small,2.3939,1.1202,2.8662,8.4994,5.1845,7.017,0.1592,0.4831
143,2011,2015,1,0,0,Central,Small,2.4051,1.2584,2.9671,8.503,5.2186,7.1192,0.1713,0.4815
143,2012,2015,1,0,0,Central,Small,2.4433,1.1851,2.9061,8.5996,5.1853,7.0829,0.2172,0.4593
143,2013,2015,1,0,0,Central,Small,2.5299,1.3583,3.0481,8.7434,5.2118,7.0985,0.1868,0.5156
143,2014,2015,1,0,0,Central,Small,2.5599,1.3252,3.1202,8.7514,5.2005,7.1345,0.1917,0.4731
143,2015,2015,1,1,1,Central,Small,2.6823,1.5652,2.9515,8.7366,5.2254,7.1712,0.176,0.5035
143,2016,2015,1,1,1,Central,Small,2.8473,1.3684,3.3756,8.8472,5.2019,7.2345,0.1743,0.4861
143,2017,2015,1,1,1,Central,Small,2.7237,1.4303,3.1962,8.8862,5.1844,7.3523,0.1641,0.5193
143,2018,2015,1,1,1,Central,Small,2.8403,1.5688,3.4306,8.888,5.2229,7.2714,0.1866,0.5446
144,2010,2015,1,0,0,Central,Small,3.1896,1.7369,3.2754,9.0923,5.4117,7.4649,0.186,0.4377
144,2011,2015,1,0,0,Central,Small,3.1505,1.5849,3.3592,9.1542,5.4258,7.5247,0.1779,0.4742
144,2012,2015,1,0,0,Central,Small,3.2136,1.6741,3.1291,9.2047,5.446,7.5814,0.181,0.4764
144,2013,2015,1,0,0,Central,Small,3.3158,1.781,3.3306,9.2398,5.3893,7.548,0.1626,0.499
144,2014,2015,1,0,0,Central,Small,3.3194,1.8051,3.5194,9.2433,5.4341,7.6128,0.1712,0.5116
144,2015,2015,1,1,1,Central,Small,3.4106,1.7547,3.5166,9.372,5.4227,7.7647,0.1887,0.5514
144,2016,2015,1,1,1,Central,Small,3.3847,1.9329,3.3817,9.3897,5.4282,7.7373,0.1327,0.4784
144,2017,2015,1,1,1,Central,Small,3.5622,1.9705,3.5376,9.4038,5.4205,7.7625,0.1669,0.5598
144,2018,2015,1,1,1,Central,Small,3.4892,2.098,3.5467,9.4376,5.4173,7.9077,0.2035,0.5729
145,2010,2015,1,0,0,West,Small,2.0691,0.9163,2.7404,8.2675,5.1328,6.7642,0.1743,0.4282
145,2011,2015,1,0,0,West,Small,2.1942,0.9379,2.8575,8.3053,5.1575,6.8909,0.2022,0.4859
145,2012,2015,1,0,0,West,Small,2.1671,0.9929,2.7992,8.4319,5.0805,6.9258,0.1929,0.4305
145,2013,2015,1,0,0,West,Small,2.2444,1.0241,3.0938,8.3787,5.1221,6.935,0.2059,0.4515
145,2014,2015,1,0,0,West,Small,2.2933,0.9756,3.0338,8.4759,5.1101,6.9235,0.174,0.4706
145,2015,2015,1,1,1,West,Small,2.316,1.1879,2.9228,8.4957,5.1078,6.9763,0.2046,0.507
145,2016,2015,1,1,1,West,Small,2.4012,1.2724,3.0256,8.5798,5.1254,7.1073,0.1611,0.4774
145,2017,2015,1,1,1,West,Small,2.4087,1.3047,3.2697,8.5928,5.1411,6.9932,0.1498,0.4924
145,2018,2015,1,1,1,West,Small,2.5626,1.3024,2.9973,8.6336,5.1162,7.1265,0.1499,0.5129
146,2010,2015,1,0,0,Central,Small,2.2131,0.9022,2.8743,8.3431,5.1427,6.9396,0.181,0.448
146,2011,2015,1,0,0,Central,Small,2.361,0.9787,2.8941,8.3775,5.1854,6.8813,0.151,0.4657
146,2012,2015,1,0,0,Central,Small,2.359,1.0556,3.0304,8.5263,5.1626,6.9879,0.1892,0.4493
146,2013,2015,1,0,0,Central,Small,2.4018,1.1692,2.8393,8.5833,5.1602,7.0624,0.1601,0.5196
146,2014,2015,1,0,0,Central,Small,2.3821,1.2055,2.951,8.6245,5.1775,7.0449,0.1764,0.4652
146,2015,2015,1,1,1,Central,Small,2.5709,1.3395,2.9212,8.6355,5.1614,7.0938,0.1919,0.5315
146,2016,2015,1,1,1,Central,Small,2.6054,1.4067,3.2134,8.6899,5.1581,7.1903,0.1809,0.4935
146,2017,2015,1,1,1,Central,Small,2.7293,1.1726,3.3646,8.7778,5.1672,7.2034,0.2068,0.4996
146,2018,2015,1,1,1,Central,Small,2.6846,1.4661,3.1471,8.8873,5.1609,7.2902,0.18,0.535
147,2010,2015,1,0,0,Central,Small,2.5349,1.2339,3.0438,8.65,5.2257,7.2082,0.1941,0.4635
147,2011,2015,1,0,0,Central,Small,2.6866,1.2974,3.124,8.6572,5.2894,7.1148,0.1767,0.4651
147,2012,2015,1,0,0,Central,Small,2.5809,1.1124,3.0416,8.7011,5.2768,7.1501,0.165,0.4644
147,2013,2015,1,0,0,Central,Small,2.6698,1.3142,2.9817,8.7699,5.2627,7.1434,0.1812,0.4899
147,2014,2015,1,0,0,Central,Small,2.5974,1.5103,3.1457,8.7849,5.2732,7.2783,0.1607,0.5137
147,2015,2015,1,1,1,Central,Small,2.8268,1.5527,3.2105,8.9083,5.2557,7.2432,0.1722,0.5309
147,2016,2015,1,1,1,Central,Small,2.8739,1.5704,3.3065,8.9432,5.2584,7.3985,0.1561,0.5028
147,2017,2015,1,1,1,Central,Small,2.895,1.6315,3.267,8.9987,5.2375,7.4416,0.1997,0.5529
147,2018,2015,1,1,1,Central,Small,2.9535,1.6988,3.3684,9.073,5.2265,7.3144,0.1548,0.5186
148,2010,2015,1,0,0,West,Large,2.553,1.2037,3.0395,8.5178,5.2451,7.0572,0.1636,0.4759
148,2011,2015,1,0,0,West,Large,2.5056,1.1545,3.003,8.6742,5.2839,7.0927,0.1669,0.4877
148,2012,2015,1,0,0,West,Large,2.5591,1.2325,2.928,8.6844,5.2167,7.1002,0.1634,0.4529
148,2013,2015,1,0,0,West,Large,2.6375,1.3428,2.955,8.7348,5.2124,7.1555,0.1603,0.498
148,2014,2015,1,0,0,West,Large,2.7008,1.3696,3.1935,8.7827,5.2015,7.2095,0.1802,0.4978
148,2015,2015,1,1,1,West,Large,2.7133,1.4812,3.0205,8.8247,5.2067,7.3158,0.1719,0.5107
148,2016,2015,1,1,1,West,Large,2.8233,1.5448,3.3487,8.9454,5.2078,7.3047,0.1824,0.5121
148,2017,2015,1,1,1,West,Large,2.938,1.4959,3.1793,8.934,5.2552,7.3063,0.2273,0.536
148,2018,2015,1,1,1,West,Large,2.8933,1.572,3.2051,8.9794,5.2156,7.3205,0.1772,0.5346
149,2010,2015,1,0,0,Central,Small,2.6093,1.1697,3.1554,8.702,5.2323,7.1365,0.1929,0.4634
149,2011,2015,1,0,0,Central,Small,2.6579,1.2375,3.1423,8.7552,5.2964,7.1706,0.1795,0.4561
149,2012,2015,1,0,0,Central,Small,2.7694,1.287,3.0749,8.7734,5.2663,7.1875,0.1894,0.4842
149,2013,2015,1,0,0,Central,Small,2.7853,1.2791,3.0643,8.809,5.2826,7.185,0.2037,0.4886
149,2014,2015,1,0,0,Central,Small,2.8146,1.4152,3.1155,8.8592,5.2581,7.331,0.1736,0.4921
149,2015,2015,1,1,1,Central,Small,2.8471,1.5621,3.0845,8.9267,5.2481,7.2427,0.1706,0.5298
149,2016,2015,1,1,1,Central,Small,2.8854,1.6701,3.3595,8.9768,5.2588,7.3419,0.1848,0.4981
149,2017,2015,1,1,1,Central,Small,2.9698,1.5404,3.473,9.0546,5.2893,7.416,0.208,0.5187
149,2018,2015,1,1,1,Central,Small,2.9691,1.5632,3.3344,8.9869,5.2514,7.3667,0.1523,0.5755
150,2010,2015,1,0,0,East,Small,2.3313,1.0833,3.0133,8.4684,5.2152,7.0781,0.1561,0.4356
150,2011,2015,1,0,0,East,Small,2.3932,1.112,2.8782,8.5176,5.1785,6.9866,0.215,0.4745
150,2012,2015,1,0,0,East,Small,2.3971,1.2259,3.0339,8.5969,5.2097,7.0482,0.1704,0.435
150,2013,2015,1,0,0,East,Small,2.5408,1.1594,3.1754,8.6518,5.2044,7.0974,0.1558,0.4885
150,2014,2015,1,0,0,East,Small,2.5525,1.2603,3.0875,8.7528,5.1798,7.1197,0.1868,0.4712
150,2015,2015,1,1,1,East,Small,2.6411,1.3883,3.2555,8.742,5.213,7.2294,0.1413,0.4674
150,2016,2015,1,1,1,East,Small,2.7463,1.5259,3.205,8.8147,5.1917,7.2664,0.1646,0.4661
150,2017,2015,1,1,1,East,Small,2.7436,1.5004,3.2576,8.8376,5.1918,7.2408,0.1833,0.5474
150,2018,2015,1,1,1,East,Small,2.7605,1.4846,3.1721,8.848,5.1909,7.1617,0.1972,0.5246
151,2010,2015,1,0,0,West,Large,2.675,1.3122,3.1951,8.8203,5.321,7.1734,0.1798,0.4577
151,2011,2015,1,0,0,West,Large,2.712,1.4816,3.2358,8.7628,5.3175,7.267,0.1865,0.4748
151,2012,2015,1,0,0,West,Large,2.7653,1.4226,3.2932,8.8381,5.2801,7.231,0.1778,0.4891
151,2013,2015,1,0,0,West,Large,2.9136,1.3778,3.2672,8.8918,5.3018,7.3077,0.1655,0.4727
151,2014,2015,1,0,0,West,Large,2.9104,1.3654,3.2928,8.9497,5.3212,7.4145,0.1838,0.501
151,2015,2015,1,1,1,West,Large,2.955,1.6799,3.5451,9.0176,5.2764,7.3961,0.1672,0.503
151,2016,2015,1,1,1,West,Large,3.0796,1.6796,3.2737,9.0923,5.3023,7.4832,0.1861,0.5035
151,2017,2015,1,1,1,West,Large,2.9987,1.7476,3.3133,9.0954,5.2927,7.4801,0.1839,0.5201
151,2018,2015,1,1,1,West,Large,3.1833,1.7096,3.3695,9.2002,5.2883,7.556,0.1921,0.5636
152,2010,2015,1,0,0,East,Small,2.6832,1.1004,3.1752,8.6367,5.2978,7.0696,0.1873,0.4902
152,2011,2015,1,0,0,East,Small,2.6667,1.3134,3.016,8.7867,5.301,7.2344,0.178,0.5181
152,2012,2015,1,0,0,East,Small,2.7249,1.4189,3.2093,8.8752,5.3108,7.2706,0.2019,0.5069
152,2013,2015,1,0,0,East,Small,2.744,1.3701,3.1022,8.8455,5.2669,7.3342,0.1934,0.5208
152,2014,2015,1,0,0,East,Small,2.8294,1.4756,3.12,8.9527,5.2784,7.344,0.1374,0.5357
152,2015,2015,1,1,1,East,Small,3.065,1.6775,3.2507,8.996,5.2733,7.4326,0.2106,0.5087
152,2016,2015,1,1,1,East,Small,2.9486,1.6498,3.2843,9.0203,5.2576,7.3688,0.1467,0.5117
152,2017,2015,1,1,1,East,Small,3.1553,1.7057,3.4221,9.072,5.3043,7.4481,0.1864,0.5161
152,2018,2015,1,1,1,East,Small,3.0773,1.8455,3.3937,9.0693,5.2691,7.5409,0.1647,0.559
153,2010,2015,1,0,0,Central,Small,2.6613,1.4082,3.0601,8.7579,5.2679,7.2352,0.1837,0.452
153,2011,2015,1,0,0,Central,Small,2.7163,1.3412,3.2113,8.776,5.2886,7.1362,0.1632,0.4695
153,2012,2015,1,0,0,Central,Small,2.725,1.2933,3.1676,8.8736,5.2889,7.2964,0.151,0.4669
153,2013,2015,1,0,0,Central,Small,2.7286,1.4918,3.0974,8.9509,5.2775,7.2004,0.1466,0.5163
153,2014,2015,1,0,0,Central,Small,2.872,1.3642,3.2346,8.9133,5.2805,7.2233,0.1167,0.5213
153,2015,2015,1,1,1,Central,Small,2.9699,1.5842,3.1083,8.9436,5.2903,7.3589,0.1798,0.5263
153,2016,2015,1,1,1,Central,Small,3.0379,1.5269,3.4638,9.0751,5.2885,7.4471,0.2025,0.5405
153,2017,2015,1,1,1,Central,Small,2.9502,1.6715,3.2005,9.1275,5.3011,7.4576,0.1754,0.5507
153,2018,2015,1,1,1,Central,Small,3.1873,1.6457,3.2964,9.0919,5.2394,7.4606,0.2065,0.4961
154,2010,2015,1,0,0,Central,Small,2.4833,1.2058,2.8899,8.5511,5.235,7.0703,0.1748,0.4672
154,2011,2015,1,0,0,Central,Small,2.4624,1.2563,2.9709,8.6387,5.2133,7.1774,0.2123,0.4296
154,2012,2015,1,0,0,Central,Small,2.56,1.2263,2.9871,8.6431,5.2495,7.1142,0.1597,0.4964
154,2013,2015,1,0,0,Central,Small,2.5752,1.2588,3.0784,8.7156,5.2313,7.1026,0.1685,0.4761
154,2014,2015,1,0,0,Central,Small,2.6216,1.4392,3.1795,8.8381,5.2066,7.2211,0.1748,0.479
154,2015,2015,1,1,1,Central,Small,2.7688,1.387,3.0955,8.8193,5.2156,7.2536,0.1732,0.4788
154,2016,2015,1,1,1,Central,Small,2.838,1.5277,3.3178,8.8455,5.2239,7.2801,0.1848,0.5131
154,2017,2015,1,1,1,Central,Small,2.7809,1.3557,3.1807,8.9144,5.2162,7.3773,0.1854,0.4731
154,2018,2015,1,1,1,Central,Small,2.7549,1.517,3.3781,8.9756,5.1845,7.3376,0.147,0.5487
155,2010,2015,1,0,0,Central,Large,2.7013,1.399,2.9356,8.8004,5.2885,7.1782,0.2007,0.4516
155,2011,2015,1,0,0,Central,Large,2.8471,1.2209,3.0751,8.8944,5.3208,7.2288,0.1814,0.4973
155,2012,2015,1,0,0,Central,Large,2.7348,1.4434,3.0284,8.9028,5.2415,7.3067,0.188,0.5024
155,2013,2015,1,0,0,Central,Large,2.7825,1.4501,3.3558,8.9831,5.2924,7.2127,0.1764,0.481
155,2014,2015,1,0,0,Central,Large,2.8012,1.3824,3.2285,9.0029,5.3047,7.3538,0.174,0.4941
155,2015,2015,1,1,1,Central,Large,3.0628,1.745,3.4109,9.0715,5.2918,7.4315,0.1622,0.5293
155,2016,2015,1,1,1,Central,Large,3.1016,1.6494,3.1964,9.075,5.3402,7.428,0.1845,0.5242
155,2017,2015,1,1,1,Central,Large,3.1691,1.6937,3.4318,9.1263,5.3024,7.4608,0.1792,0.5734
155,2018,2015,1,1,1,Central,Large,3.1598,1.8477,3.499,9.2268,5.3232,7.5706,0.1732,0.5238
156,2010,2015,1,0,0,West,Large,2.1435,1.0504,3.0014,8.4189,5.135,6.9027,0.1996,0.4419
156,2011,2015,1,0,0,West,Large,2.2321,0.973,2.8433,8.4623,5.1213,6.9496,0.2043,0.4542
156,2012,2015,1,0,0,West,Large,2.2411,1.0968,3.0275,8.4869,5.1135,6.9775,0.1729,0.4667
156,2013,2015,1,0,0,West,Large,2.3335,1.0252,2.9334,8.5726,5.1821,7.1259,0.1633,0.4292
156,2014,2015,1,0,0,West,Large,2.3679,1.2373,2.8561,8.5395,5.1331,7.1052,0.1737,0.4626
156,2015,2015,1,1,1,West,Large,2.5935,1.326,3.03,8.5712,5.1308,7.0683,0.2078,0.54
156,2016,2015,1,1,1,West,Large,2.5537,1.2644,3.1201,8.6344,5.1136,7.083,0.1546,0.5027
156,2017,2015,1,1,1,West,Large,2.5693,1.4033,3.2174,8.7467,5.1611,7.2006,0.1656,0.5368
156,2018,2015,1,1,1,West,Large,2.5825,1.3494,3.133,8.7796,5.1326,7.1993,0.182,0.5362
157,2010,2015,1,0,0,Central,Large,2.8889,1.5891,3.1073,8.8353,5.3284,7.248,0.168,0.4976
157,2011,2015,1,0,0,Central,Large,2.9511,1.4863,3.1197,8.8597,5.3549,7.2886,0.1787,0.5077
157,2012,2015,1,0,0,Central,Large,2.9982,1.5279,3.1815,9.0189,5.348,7.3579,0.1723,0.5277
157,2013,2015,1,0,0,Central,Large,3.0227,1.5466,3.063,9.0367,5.3714,7.4007,0.1595,0.4727
157,2014,2015,1,0,0,Central,Large,3.0016,1.6578,3.3314,9.121,5.3346,7.4607,0.176,0.4795
157,2015,2015,1,1,1,Central,Large,3.2218,1.7829,3.4346,9.1861,5.3599,7.528,0.1857,0.5465
157,2016,2015,1,1,1,Central,Large,3.2033,1.7628,3.5258,9.1446,5.3107,7.5334,0.1972,0.529
157,2017,2015,1,1,1,Central,Large,3.2872,1.808,3.405,9.2126,5.3113,7.5339,0.1906,0.5594
157,2018,2015,1,1,1,Central,Large,3.2426,1.6486,3.6015,9.2887,5.3392,7.5188,0.179,0.5606
158,2010,2015,1,0,0,West,Large,2.425,1.2241,3.0791,8.6129,5.2248,7.0525,0.1914,0.434
158,2011,2015,1,0,0,West,Large,2.5567,1.1727,2.9107,8.6302,5.1489,7.1887,0.1685,0.435
158,2012,2015,1,0,0,West,Large,2.5497,1.3712,3.1291,8.7314,5.2582,7.2043,0.1696,0.4527
158,2013,2015,1,0,0,West,Large,2.6199,1.3561,3.1334,8.7537,5.2143,7.1857,0.1657,0.4601
158,2014,2015,1,0,0,West,Large,2.6863,1.2821,2.9119,8.8093,5.2596,7.1797,0.1572,0.4613
158,2015,2015,1,1,1,West,Large,2.7463,1.5286,3.2237,8.8585,5.2015,7.2512,0.2061,0.4704
158,2016,2015,1,1,1,West,Large,2.8649,1.5765,3.0943,8.9275,5.2638,7.3599,0.174,0.5181
158,2017,2015,1,1,1,West,Large,2.9788,1.5452,3.1954,8.9908,5.2662,7.3581,0.1824,0.55
158,2018,2015,1,1,1,West,Large,2.8453,1.6032,3.2083,8.9658,5.2647,7.4263,0.1641,0.5317
159,2010,2015,1,0,0,East,Large,2.6366,1.1816,2.9407,8.6557,5.2789,7.1417,0.1792,0.4619
159,2011,2015,1,0,0,East,Large,2.5843,1.2693,3.1963,8.7356,5.2955,7.1849,0.1866,0.4792
159,2012,2015,1,0,0,East,Large,2.5962,1.2725,3.1211,8.7292,5.27,7.1846,0.1716,0.4921
159,2013,2015,1,0,0,East,Large,2.656,1.4114,3.3262,8.7773,5.2564,7.2159,0.1913,0.4784
159,2014,2015,1,0,0,East,Large,2.7788,1.3905,3.2943,8.9324,5.2584,7.2822,0.1687,0.5233
159,2015,2015,1,1,1,East,Large,2.9809,1.6128,3.2264,8.8496,5.2594,7.3495,0.1501,0.5295
159,2016,2015,1,1,1,East,Large,2.9269,1.6671,3.3392,8.9421,5.2547,7.3843,0.1852,0.5012
159,2017,2015,1,1,1,East,Large,2.9697,1.684,3.2932,9.0022,5.2693,7.4446,0.1801,0.4976
159,2018,2015,1,1,1,East,Large,3.108,1.6053,3.4773,9.0813,5.287,7.447,0.1838,0.5503
160,2010,2015,1,0,0,East,Large,1.9268,0.7484,2.6084,8.0714,5.0319,6.739,0.199,0.419
160,2011,2015,1,0,0,East,Large,2.0371,0.8646,2.7982,8.2235,5.0654,6.7653,0.1615,0.4432
160,2012,2015,1,0,0,East,Large,2.1114,0.8732,2.7281,8.3097,5.0544,6.7816,0.1713,0.4614
160,2013,2015,1,0,0,East,Large,2.1439,0.9912,2.803,8.2618,5.0778,6.821,0.1557,0.4605
160,2014,2015,1,0,0,East,Large,2.1567,0.8096,2.8175,8.3504,5.1101,6.9685,0.1708,0.5053
160,2015,2015,1,1,1,East,Large,2.2694,1.2004,3.1284,8.3809,5.084,6.8576,0.1871,0.491
160,2016,2015,1,1,1,East,Large,2.315,1.147,3.0563,8.4545,5.0772,6.9555,0.2072,0.4629
160,2017,2015,1,1,1,East,Large,2.4528,1.2415,2.9681,8.534,5.0716,6.9948,0.1501,0.5166
160,2018,2015,1,1,1,East,Large,2.3742,1.3185,2.9759,8.6096,5.0318,7.0416,0.1411,0.5386
161,2010,2015,1,0,0,East,Small,1.9113,0.7596,2.8376,8.1609,5.0927,6.7717,0.1735,0.4435
161,2011,2015,1,0,0,East,Small,2.0603,0.867,2.8761,8.1677,5.074,6.7619,0.1797,0.4292
161,2012,2015,1,0,0,East,Small,1.995,0.8055,2.916,8.3361,5.0886,6.9004,0.1648,0.4722
161,2013,2015,1,0,0,East,Small,2.0764,0.994,2.7744,8.3712,5.0672,6.831,0.1848,0.4415
161,2014,2015,1,0,0,East,Small,2.1751,0.9205,2.8531,8.3698,5.1127,6.9172,0.1661,0.4689
161,2015,2015,1,1,1,East,Small,2.2829,1.044,3.0588,8.4565,5.0757,6.9611,0.1785,0.4623
161,2016,2015,1,1,1,East,Small,2.3304,1.1359,2.8841,8.3465,5.0722,7.0225,0.1773,0.4538
161,2017,2015,1,1,1,East,Small,2.356,1.1754,3.1375,8.5075,5.0778,7.0297,0.1622,0.515
161,2018,2015,1,1,1,East,Small,2.3788,1.2868,3.0394,8.5813,5.0751,7.1396,0.1813,0.5349
162,2010,2015,1,0,0,West,Small,2.0415,0.8697,2.8006,8.1814,5.0937,6.797,0.199,0.4169
162,2011,2015,1,0,0,West,Small,2.0455,0.9138,2.6292,8.2532,5.1002,6.8368,0.1594,0.4425
162,2012,2015,1,0,0,West,Small,2.1905,1.0581,2.9221,8.3077,5.0602,6.8458,0.1715,0.4475
162,2013,2015,1,0,0,West,Small,2.1776,1.0592,2.6927,8.27,5.0936,6.913,0.1863,0.47
162,2014,2015,1,0,0,West,Small,2.213,0.9528,2.8079,8.4572,5.1046,6.9568,0.1973,0.4506
162,2015,2015,1,1,1,West,Small,2.3177,1.215,3.0409,8.5054,5.0996,7.0603,0.2054,0.4965
162,2016,2015,1,1,1,West,Small,2.4033,1.1012,3.0403,8.5048,5.065,6.9933,0.1885,0.5055
162,2017,2015,1,1,1,West,Small,2.434,1.1427,2.9617,8.5558,5.0536,7.0625,0.1865,0.4776
162,2018,2015,1,1,1,West,Small,2.4351,1.1474,3.2283,8.6482,5.0596,7.0856,0.1881,0.4739
163,2010,2015,1,0,0,East,Small,2.8799,1.4404,2.9791,8.8748,5.3437,7.2909,0.19,0.4525
163,2011,2015,1,0,0,East,Small,2.8646,1.2467,3.1863,8.9691,5.2923,7.3441,0.2033,0.4542
163,2012,2015,1,0,0,East,Small,2.9352,1.5311,3.266,8.9553,5.3571,7.35,0.1913,0.4752
163,2013,2015,1,0,0,East,Small,2.8702,1.5184,3.1807,9.018,5.3237,7.3367,0.1606,0.5016
163,2014,2015,1,0,0,East,Small,2.9119,1.484,3.3744,9.0707,5.3165,7.3939,0.2194,0.5004
163,2015,2015,1,1,1,East,Small,3.2425,1.7108,3.4298,9.094,5.3629,7.3991,0.1797,0.5256
163,2016,2015,1,1,1,East,Small,3.1725,1.7214,3.5612,9.1172,5.3378,7.5182,0.1981,0.5129
163,2017,2015,1,1,1,East,Small,3.1928,1.696,3.4758,9.1068,5.3267,7.5479,0.1817,0.5496
163,2018,2015,1,1,1,East,Small,3.2907,1.8444,3.6422,9.301,5.3415,7.5201,0.1638,0.4965
164,2010,2015,1,0,0,West,Large,2.2636,1.0583,2.9537,8.4039,5.1695,6.9376,0.1716,0.4114
164,2011,2015,1,0,0,West,Large,2.3241,0.9743,2.8092,8.4833,5.1458,6.9192,0.1879,0.4694
164,2012,2015,1,0,0,West,Large,2.3258,1.1644,2.8896,8.5272,5.1284,7.0293,0.147,0.445
164,2013,2015,1,0,0,West,Large,2.4728,1.1221,2.9668,8.5233,5.1721,7.0614,0.1613,0.4756
164,2014,2015,1,0,0,West,Large,2.4365,1.186,2.9529,8.6562,5.157,7.1451,0.1753,0.4964
164,2015,2015,1,1,1,West,Large,2.5149,1.2727,3.0661,8.7012,5.1612,7.1375,0.1504,0.4685
164,2016,2015,1,1,1,West,Large,2.6121,1.3771,3.2119,8.7386,5.1514,7.1782,0.1594,0.5074
164,2017,2015,1,1,1,West,Large,2.7143,1.4452,3.2018,8.7677,5.1697,7.1788,0.1416,0.5299
164,2018,2015,1,1,1,West,Large,2.7709,1.5853,3.2422,8.8244,5.2227,7.1956,0.1903,0.5285
165,2010,2015,1,0,0,East,Small,2.0826,0.9325,2.8045,8.2872,5.116,6.8334,0.1724,0.418
165,2011,2015,1,0,0,East,Small,2.193,0.9914,2.8972,8.3234,5.1628,6.858,0.1788,0.4357
165,2012,2015,1,0,0,East,Small,2.2051,1.0573,2.7077,8.4254,5.0987,6.8997,0.1311,0.4662
165,2013,2015,1,0,0,East,Small,2.3172,1.0172,3.0961,8.4234,5.102,7.0088,0.1596,0.4588
165,2014,2015,1,0,0,East,Small,2.3372,0.966,2.8747,8.5052,5.1495,7.0044,0.1628,0.4619
165,2015,2015,1,1,1,East,Small,2.5125,1.1761,2.9895,8.5395,5.1195,6.9876,0.1649,0.4677
165,2016,2015,1,1,1,East,Small,2.4629,1.2774,3.078,8.5688,5.1342,7.1069,0.2072,0.4931
165,2017,2015,1,1,1,East,Small,2.6172,1.2787,3.1977,8.6487,5.1346,7.1807,0.196,0.5345
165,2018,2015,1,1,1,East,Small,2.6018,1.2821,3.2465,8.647,5.1143,7.1651,0.1806,0.5015
166,2010,2015,1,0,0,Central,Large,2.4924,1.1887,2.9125,8.6318,5.2071,7.097,0.1624,0.4561
166,2011,2015,1,0,0,Central,Large,2.5022,1.1202,2.9182,8.6425,5.2265,7.1021,0.188,0.43
166,2012,2015,1,0,0,Central,Large,2.5254,1.1622,2.8838,8.6613,5.2543,7.1086,0.1812,0.4448
166,2013,2015,1,0,0,Central,Large,2.5356,1.2596,2.9134,8.6607,5.1991,7.1542,0.2028,0.5052
166,2014,2015,1,0,0,Central,Large,2.6242,1.2943,3.1096,8.7661,5.2378,7.1368,0.1697,0.5249
166,2015,2015,1,1,1,Central,Large,2.6904,1.5784,3.0123,8.8028,5.2104,7.2069,0.1483,0.5131
166,2016,2015,1,1,1,Central,Large,2.7821,1.4077,3.2273,8.8249,5.2044,7.2016,0.1594,0.5016
166,2017,2015,1,1,1,Central,Large,2.8135,1.6767,3.2141,8.8007,5.2225,7.3633,0.1678,0.5424
166,2018,2015,1,1,1,Central,Large,2.7658,1.6411,3.2002,8.9361,5.2285,7.3166,0.1902,0.4998
167,2010,2015,1,0,0,East,Small,1.6904,0.4989,2.4558,7.9054,4.9296,6.5167,0.1894,0.4259
167,2011,2015,1,0,0,East,Small,1.6936,0.5857,2.653,7.9707,4.9644,6.515,0.2194,0.422
167,2012,2015,1,0,0,East,Small,1.7534,0.6916,2.8464,7.9958,4.9803,6.6095,0.1949,0.4519
